Arizona,,,,,New York,,,,,Colorado,,,,,California,,,,,New York - Laguardia,,,
T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb
313.6762037,31.60448008,13.71768575,74.08186961,,316.2574307,31.48315403,28.40601726,65,,298.5102554,10.04222146,24.48379588,73,,302.9020159,28.18499633,30.19050976,61,,308.9978405,19.16183105,32.48901952,72
315.5583224,40.7651157,13.20139995,67.08593047,,324.9048834,40.16495699,23.79271122,59,,298.8012192,10.71234811,24.3020724,69,,307.4328132,37.81567898,27.0736915,55,,316.2802185,31.66652369,27.57948835,63
322.5341204,47.26335884,11.4993962,62.76612883,,320.7489688,42.05758105,25.69217185,53,,299.6611897,11.77581951,23.80477222,69,,309.4530021,44.21014441,25.75231759,52,,314.7875553,25.7940918,28.61459863,55
323.7194474,50.2702983,11.23831243,58.72377987,,321.7983687,43.13215663,25.147127,51,,300.1116067,13.22498371,23.52144589,64,,310.2642945,46.27247887,25.26121593,48,,309.5234473,15.21585525,32.28970376,53
320.8479479,49.02306932,11.87980048,58.85340736,,326.3995042,43.30073239,23.05149299,45,,300.1312773,12.78026094,23.52485027,73,,309.8043009,44.32658429,25.56275721,45,,308.952117,16.59884714,32.62001558,51
319.8772333,43.97279152,12.10669092,51.68445552,,323.7934932,38.96641831,24.32281493,45,,300.055245,9.651108406,23.66302415,60,,308.5940385,39.26182347,26.37707211,47,,311.7076318,23.95028447,30.52716975,53
319.9210346,35.94186989,12.09497588,46.88130192,,319.3205076,32.15282078,26.71225869,42,,298.459557,8.215988498,24.57066934,64,,306.4657375,31.51890728,27.85210029,50,,314.8783391,25.03870389,28.58424009,50
318.0157959,25.05421877,12.55820645,50.21975654,,312.4137764,21.01526131,31.0731533,45,,296.6518538,7.270315546,25.63046309,73,,303.541164,22.18033365,30.0090243,52,,311.0054655,15.48146586,31.29556687,48
313.7410175,14.36920015,13.68776644,45.43460847,,306.666474,11.49408412,35.45234977,46,,292.6019414,5.439286143,28.21761988,100,,298.3115336,11.87475807,34.14350084,58,,306.0598661,7.478202415,35.08018391,51
308.0362651,6.646197696,15.41290261,43.88885718,,302.6558634,3.082177057,39.08646341,49,,291.6333742,3.416399043,28.9506373,94,,293.5252801,2.603233456,38.58965162,64,,303.6948228,2.517444327,37.15659897,50
307.3470081,2.973424834,15.63939378,42.5398669,,299.7115765,1.121040448,41.83029305,64,,289.8217529,1.490189045,30.3081145,100,,291.298591,1.195787847,40.7448626,70,,301.9656102,1.121624836,38.66249164,55
306.0492414,0.303591955,16.07870245,43.88885718,,298.1774664,0.045017323,43.36223752,71,,289.2631835,0.198994706,30.77395759,100,,288.8234132,0.207771696,43.2902066,80,,300.9781338,0.045017323,39.57258876,53
304.8166667,0,16.51096086,50.07680547,,297.06,0,44.47902806,73,,289.15,0,30.86653432,94,,286.46,0,45.86513909,90,,299.26,0,41.12267901,60
304.8166667,0,16.51007332,48.38019316,,295.96,0,45.61227713,73,,289.15,0,30.86634987,94,,284.26,0,48.42752259,100,,299.26,0,41.12190787,60
304.2611111,0,16.70938742,51.68445552,,294.86,0,46.78320143,81,,289.15,0,30.86616554,100,,284.96,0,47.59275557,97,,298.76,0,41.58648218,60
303.7055556,0,16.91186704,53.35056302,,295.36,0,46.24512586,73,,289.15,0,30.86598131,100,,285.76,0,46.66120605,93,,298.76,0,41.58573484,58
303.7055556,0,16.91100768,53.35056302,,295.96,0,45.6100821,71,,289.15,0,30.86580168,94,,286.46,0,45.86522684,90,,297.56,0,42.7299657,67
303.15,0,17.11672462,55.07749011,,295.96,0,45.60933524,71,,288.15,0,31.62005278,94,,286.26,0,46.09088696,91,,297.56,0,42.72925123,67
302.5944444,0,17.32571908,58.85340736,,295.96,0,45.60861753,73,,287.15,0,32.39818486,100,,286.16,0,46.20426287,92,,295.96,0,44.31949982,76
303.15,0,17.11503528,57.00068331,,294.2696578,0.02309305,47.42276738,78,,288.15,0,31.61970122,94,,285.96,0,46.43206928,93,,295.3708078,0.02309305,44.92250674,79
302.6616481,0.18658374,17.2984481,60.8996551,,293.7170803,1.190319597,47.957625,84,,288.2250571,0.154472666,31.5549938,100,,286.9104589,0.617119422,45.32125624,89,,295.3832689,1.160798279,44.83823676,81
303.2507983,1.632607725,17.07555732,65.18005957,,295.858586,3.415716265,45.49807688,81,,288.7855523,1.308009875,31.07825071,100,,288.4585638,2.712390777,43.51520686,85,,297.6729836,2.793655172,42.4550252,74
306.3017089,4.579377706,15.98256795,60.8996551,,301.428474,11.4430262,39.70634474,74,,293.8442544,9.661095143,27.24766305,100,,291.5424665,10.20495005,39.99659681,81,,302.6855266,11.37025795,37.53729746,69
310.6126507,11.89182625,14.58874988,61.02449581,,307.6535263,21.26561301,34.28007252,64,,303.542642,26.35012921,21.44124216,94,,297.5626879,19.30881609,34.3774872,72,,307.0845099,22.15513137,33.67588382,66
317.0834163,27.59090623,12.78100197,55.483861,,314.4729764,31.30764799,29.42092332,58,,311.7743238,36.2608581,17.81268796,88,,304.3183266,28.62323554,29.26559067,62,,312.8785639,31.320043,29.52516798,64
320.3291955,42.70456086,11.98364096,48.81427064,,320.3410826,40.95208982,25.90965215,53,,315.0169779,40.20380268,16.60397959,78,,310.9325384,35.86553229,25.23899331,53,,318.5980318,37.68737632,26.14423451,56
324.7400703,43.28509894,11.0020305,41.53826131,,323.7953073,46.14385553,24.11098315,49,,317.5466523,46.09383563,15.68280015,69,,313.2156959,38.63043363,24.01095313,49,,317.3944699,40.79863723,26.66935909,56
329.3016863,36.26354061,10.09554282,36.1567697,,323.0844862,47.93170114,24.38596326,35,,316.8729336,40.00549789,16.00632724,54,,315.3903664,41.84587146,22.89732109,46,,317.9457769,40.61526849,26.38654728,56
327.751768,34.60509583,10.3900451,37.59276569,,323.5474998,46.1487666,24.22067168,35,,308.897352,25.10069619,19.16422452,57,,316.7787664,42.63573275,22.25494132,42,,317.9954824,39.55989873,26.39218227,53
322.1689517,32.23150432,11.55481268,50.36222981,,321.6942816,40.96158006,25.23719899,33,,300.0454798,14.76973283,23.50116894,69,,315.1153473,38.12576256,23.12603479,42,,320.1015211,32.56672562,25.53714547,41
323.2448318,28.6213901,11.31575177,41.53826131,,320.2971551,32.82830329,26.1690219,36,,294.7420854,9.684247952,26.68266714,88,,312.2505536,30.6256447,24.72621512,41,,310.0287084,23.1568387,31.61114768,53
320.4182063,23.23649247,11.95320172,39.06757196,,316.5138669,22.60546244,28.52823326,37,,295.8690015,10.08314246,25.98605011,88,,309.3272243,22.02048218,26.54384362,41,,310.5358143,16.36220403,31.54505227,46
317.5984638,11.50895883,12.63740636,36.45985061,,310.882472,11.39832645,32.42518301,38,,294.0733424,8.495149304,27.14287102,88,,303.4775386,12.1806714,30.44494559,48,,305.953103,9.49734782,35.04519396,45
311.654382,2.677359441,14.25937069,35.21425165,,306.3991411,2.579671928,36.03550963,44,,292.917112,4.386862564,28.04430184,77,,298.1224959,4.002472089,34.65745052,54,,303.360758,3.640841773,37.34761105,46
310.2713012,1.031324484,14.67470283,34.00617064,,304.183476,1.012587856,37.87569448,49,,291.992152,1.799435371,28.76494408,88,,294.8129334,1.490706189,37.51134881,61,,301.8940727,1.127186245,38.69661653,51
308.2824791,0.234803187,15.30067144,34.91115081,,302.5790712,0.045601711,39.27636318,53,,290.2332219,0.198994706,30.05931459,88,,292.6134745,0.136793446,39.56016733,67,,300.3760833,0.045017323,40.07880327,58
307.5944444,0,15.52473459,37.28941326,,301.46,0,40.25955413,55,,290.15,0,30.12754767,82,,290.96,0,41.14463191,72,,299.86,0,40.54521605,64
307.0388889,0,15.70863933,39.82868414,,300.96,0,40.70763701,63,,290.15,0,30.12736244,82,,289.26,0,42.85132834,78,,299.26,0,41.09361375,67
306.4833333,0,15.89545206,26.75506,,299.86,0,41.71755421,67,,290.15,0,30.12718181,82,,287.76,0,44.43365107,85,,299.26,0,41.09285475,69
304.8166667,0,16.47551579,27.30509227,,298.76,0,42.76027419,76,,289.15,0,30.85824583,88,,286.36,0,45.97891427,93,,298.76,0,41.55712283,74
303.7055556,0,16.87737468,30.18433641,,298.76,0,42.75949417,79,,287.15,0,32.39044087,94,,284.86,0,47.71202339,100,,298.16,0,42.12345503,79
303.15,0,17.08268478,33.53347443,,297.56,0,43.93601839,82,,287.15,0,32.39027247,94,,285.96,0,46.43308969,94,,297.06,0,43.18864471,84
303.15,0,17.08184341,32.32826578,,297.06,0,44.43819725,84,,287.15,0,32.39010831,94,,287.06,0,45.19785033,87,,296.46,0,43.78407498,91
303.15,0,17.08103197,32.32826578,,295.9705343,0.022508662,45.55795567,90,,286.15,0,33.19284959,94,,288.16,0,44.00453049,81,,296.4694134,0.022508662,43.77257237,94
301.5512148,0.116614837,17.69196067,39.71087411,,295.8993471,1.196465394,45.55794981,90,,286.2228085,0.155570668,33.1257612,94,,289.7232115,0.638885718,42.33858874,76,,296.8861452,1.057907096,43.29538166,94
302.5969956,1.144005541,17.28774223,38.45068009,,298.605806,3.772669886,42.68620487,87,,289.6751689,1.165013235,30.41938573,82,,291.9063889,3.044646044,40.05947354,70,,297.8155272,3.241247273,42.26324801,94
307.56379,3.98291602,15.52655165,41.47860169,,303.5152226,10.54879083,37.94588282,73,,297.454886,10.91781665,25.03366923,64,,294.9504654,8.39960969,37.03633624,65,,298.32385,4.456715,41.71065671,94
314.5342138,8.570745281,13.42987292,41.7838164,,309.3795227,20.13220698,33.08111793,67,,305.4731512,22.2783896,20.67294507,53,,300.229897,18.52142025,32.42276045,61,,297.6162476,4.996922879,42.35183975,94
321.5865846,14.02297987,11.67056664,26.60715465,,316.077827,29.75139498,28.52069595,57,,311.5359453,32.23947709,17.98370574,53,,305.91948,30.00283148,28.23196837,56,,297.3433316,6.212390607,42.54368167,93
327.4750794,23.69185662,10.42709463,24.0935585,,318.7860898,34.60393962,26.88037445,49,,318.8887919,39.97843116,15.38310477,50,,310.6268373,37.97378705,25.3325961,52,,297.9160672,7.427858334,41.92520566,97
331.1074217,33.76246098,9.745687897,20.39059763,,323.5540604,37.59342218,24.43724831,48,,322.425949,45.84542001,14.27255044,37,,314.5282434,44.58140135,23.21888044,50,,299.3947788,10.01635442,40.41231308,97
332.9336451,30.22293621,9.424415569,19.91043939,,321.8083972,41.40543487,25.15189326,42,,322.8806725,48.56887771,14.1055024,39,,316.6300517,46.44263307,22.22037349,48,,300.4600691,12.13216861,39.35265058,90
333.0925107,30.82525849,9.395673126,19.31508926,,322.7359827,40.79840068,24.72616592,42,,322.6754279,49.0790484,14.15183538,29,,317.6390211,44.96657493,21.82184324,46,,301.6356667,14.08986524,38.24380635,90
327.6891664,36.83685169,10.37821585,18.18380047,,324.977691,35.97666064,23.82828149,40,,321.531565,45.63230851,14.52035614,27,,317.150512,40.2041236,22.15650913,42,,303.6684012,19.43382104,36.32849978,87
323.9311603,34.36103487,11.14304587,19.71348223,,317.2074772,24.89388696,28.03962625,39,,319.365772,31.31509497,15.39362167,24,,315.5951884,32.3579459,23.0648095,38,,302.8490951,16.20376668,37.13618094,82
322.2464051,24.94815232,11.50957429,19.84642031,,316.2625614,16.74406251,28.85003976,37,,307.3944967,13.34268476,20.06812197,28,,313.3963919,22.49398498,24.39776576,34,,299.1245065,7.742979597,40.77753098,82
317.8678079,12.1429831,12.54213839,19.13313074,,312.0945714,11.01292597,31.61301893,39,,304.0233878,8.920903726,21.69470615,30,,307.0524008,12.11149493,28.19660429,39,,298.3005845,4.569258309,41.71792008,82
314.1278591,3.515299093,13.52277461,20.4484075,,307.9054402,3.896900954,34.81049181,41,,302.201126,4.221356898,22.71485402,32,,301.371507,3.89570583,32.23411636,45,,297.7307552,2.926710398,42.35277233,82
311.7602542,2.416033882,14.19579857,21.71541566,,305.406465,1.30667115,36.84180409,45,,297.8632113,1.642616206,25.11115346,50,,297.6899082,1.563749662,35.11544227,50,,296.4497403,1.171034792,43.71089841,87
309.9190964,0.35023789,14.74965888,23.07194623,,303.1795462,0.045017323,38.73078828,49,,295.2297365,0.176884183,26.72358756,64,,295.4555636,0.228505382,37.0241372,55,,294.2795462,0.045017323,46.02490367,93
308.7055556,0,15.12996959,26.37520461,,302.56,0,39.26218995,50,,295.15,0,26.77919162,53,,293.76,0,38.52065941,60,,295.96,0,44.27439886,81
308.15,0,15.30784001,27.19808569,,301.46,0,40.22577338,51,,294.15,0,27.40684758,60,,292.06,0,40.08749306,65,,296.46,0,43.76893868,79
308.7055556,0,15.12808325,26.37520461,,299.86,0,41.68339369,56,,292.15,0,28.72052051,68,,291.36,0,40.75655532,67,,295.96,0,44.27299995,84
307.5944444,0,15.48759072,28.05009036,,299.86,0,41.68257709,58,,291.15,0,29.40778935,68,,290.56,0,41.53893665,68,,296.46,0,43.76755628,85
304.8166667,0,16.43799623,37.85154203,,299.86,0,41.68182154,58,,291.15,0,29.40760649,64,,289.86,0,42.23946819,70,,295.96,0,44.27162002,84
304.2611111,0,16.63647082,39.06671605,,296.46,0,45.01547608,71,,291.15,0,29.40742377,64,,289.46,0,42.64661596,73,,295.36,0,44.88661548,91
303.7055556,0,16.83809747,37.54412975,,295.36,0,46.16713213,79,,291.15,0,29.40724983,64,,289.16,0,42.95530029,75,,295.36,0,44.88593821,91
303.7055556,0,16.83728111,34.93244876,,295.3728024,0.022508662,46.15135791,79,,289.15,0,30.84683741,72,,288.76,0,43.37136591,78,,295.3728024,0.022508662,44.87059618,91
302.6614222,0.398063959,17.22569671,37.23537351,,294.7810703,0.916124941,46.72798112,81,,290.2233223,0.156668669,30.05622885,68,,290.1136021,0.624864006,41.94635765,73,,296.292285,0.765294495,43.88642367,87
303.3377516,2.788021228,16.97133835,41.47860169,,297.8949693,2.739872028,43.40256668,75,,291.8980608,1.471815552,28.8302948,68,,291.7545818,2.002363888,40.263263,68,,297.6188127,2.570662529,42.47301856,87
308.3306867,9.697804499,15.24180001,38.91324275,,304.7538438,11.3067047,36.8748894,67,,300.3199018,11.46869819,23.45045183,50,,296.2881261,10.97946387,35.79063254,63,,299.3428545,4.80656865,40.72909224,88
317.2624775,19.4896989,12.68251256,33.09473009,,311.0375846,20.46453024,31.92315954,63,,307.4813917,22.91873563,19.78683814,44,,302.2519971,22.23506291,30.86119188,60,,303.1157828,6.779082457,37.36842019,74
324.2138456,30.37546513,11.06857838,27.05052858,,316.2798118,28.83471549,28.41418042,53,,314.6913669,33.20740939,16.84378582,39,,307.9734373,32.79415143,26.93976947,57,,303.9999628,8.845904016,36.55627937,71
329.5133881,37.36768048,10.01545006,24.52506832,,317.4789502,26.88418212,27.80953559,47,,319.1956341,40.03169461,15.28510694,35,,313.0808536,41.26133544,24.00057254,54,,307.4643245,10.5565623,33.86312346,67
333.7174992,41.32655287,9.272072992,22.24272976,,320.6239378,29.80294528,26.05942978,34,,323.503567,43.48969038,14.01637667,31,,317.914639,46.75776207,21.65894744,49,,310.0569343,15.99386465,31.84888964,69
336.0894031,45.19316078,8.883961728,20.93495353,,326.0088563,42.67900691,23.18148169,31,,314.9777803,27.24087915,16.86671078,31,,321.3022321,48.69324364,20.23921723,45,,310.8606236,19.1173897,31.19978498,65
335.9868248,44.01325182,8.898246035,20.31383397,,324.1440902,41.17007023,24.04560646,43,,308.8211847,11.72900922,19.50811959,33,,323.2512018,47.009693,19.53976448,40,,318.2384592,28.44431756,26.58574466,65
338.9414569,36.34812715,8.443929913,19.13313074,,319.8900831,37.59101007,26.18943505,46,,315.4684426,24.67277875,16.75261882,26,,320.3809216,41.89793571,20.76287827,39,,313.7397769,36.58457117,28.79383139,67
331.107827,33.07686088,9.715657738,17.37874126,,318.4625,32.35869245,27.0925821,47,,313.4383919,19.08921845,17.57122966,28,,316.4768455,33.79768822,22.62506544,37,,314.8374226,28.76550025,28.43096843,63
324.3427619,25.31353729,11.02716432,16.74876249,,312.6849311,21.71412608,30.80125114,55,,305.7879569,6.548738507,20.94240189,31,,312.2035993,23.4841324,24.96822079,36,,309.691932,19.29059524,31.95365795,63
321.3001371,11.13327681,11.69317764,17.37874126,,306.3888472,8.321919162,35.72250588,59,,302.1174908,5.070942766,22.72458805,42,,306.3849059,12.26948609,28.5945687,38,,306.3448619,10.20397264,34.68615263,68
315.6104619,2.767276955,13.08952467,18.70165771,,302.1674379,2.678530733,39.43493062,67,,297.3863705,3.460620089,25.31424481,50,,301.2646768,2.608912818,32.36594241,40,,302.6886337,3.570374402,37.86609755,70
313.3936523,2.283963637,13.6922633,19.84642031,,300.6104677,0.675259849,40.92582632,65,,294.5782122,1.512299568,27.07125263,60,,299.2202919,1.195271542,33.94008883,42,,301.8734324,1.11461218,38.67574383,70
311.5907438,0.164834284,14.20947014,18.18380047,,294.8705343,0.022508662,46.66114647,96,,294.2210945,0.198994706,27.3462984,56,,296.6529488,0.229021687,36.02059769,48,,299.8694134,0.022508662,40.49526289,79
310.3722222,0,14.57336284,20.04484609,,294.86,0,46.67328609,90,,294.15,0,27.39894277,60,,294.26,0,38.07520174,53,,299.86,0,40.504256,82
308.15,0,15.26992321,24.38128442,,294.86,0,46.67260027,93,,294.15,0,27.39875895,56,,292.06,0,40.08776874,59,,299.86,0,40.50349446,85
307.0388889,0,15.63414613,26.90285234,,294.26,0,47.32587043,97,,292.15,0,28.71204703,64,,291.36,0,40.75682608,61,,299.86,0,40.50273333,85
305.9277778,0,16.00984162,30.79256253,,294.26,0,47.32518751,100,,292.15,0,28.71186583,60,,290.56,0,41.5392033,63,,299.86,0,40.50197259,85
305.3722222,0,16.20172501,32.94193194,,294.26,0,47.32450481,100,,292.15,0,28.71168479,60,,289.86,0,42.23973015,65,,299.86,0,40.50123114,85
303.7055556,0,16.79744717,34.93244876,,294.26,0,47.32383994,100,,292.15,0,28.71150822,60,,289.26,0,42.8523376,67,,298.76,0,41.51359185,87
303.15,0,17.0018421,36.06319206,,293.16,0,48.55309645,100,,291.15,0,29.39856903,64,,288.76,0,43.37160766,70,,298.76,0,41.51285566,87
302.0388889,0,17.42127114,35.75348781,,293.1728024,0.022508662,48.53633225,100,,291.15,0,29.39839359,64,,288.16,0,44.00547221,72,,298.7728024,0.022508662,41.49886558,87
302.6538462,0.139937805,17.18629433,33.37904889,,294.2886273,1.129523797,47.21597052,100,,291.2055637,0.127970138,29.35412567,59,,289.1699505,0.687581367,42.90265815,71,,299.4215643,1.163135831,40.83418828,87
301.4005643,1.469346952,17.66711236,39.55613229,,295.7493913,3.065268696,45.52632678,97,,292.658997,1.001455564,28.32891298,64,,290.806301,2.542907157,41.14671551,71,,300.4124046,3.805697532,39.79780681,87
308.1827222,5.575267696,15.25224399,31.16138605,,298.435755,5.492113435,42.68386132,90,,300.8535878,10.05020768,23.21151199,47,,295.0819099,10.47489121,36.81938331,70,,305.5533858,10.21802768,35.26850312,79
316.0062902,9.350278095,12.97459413,28.33213105,,302.6842552,8.575800077,38.6797509,76,,307.8202417,19.96866695,19.71363375,34,,302.7901991,21.23572558,30.54127792,61,,311.1948003,20.03488186,30.93473601,77
323.4977153,19.85283932,11.19423413,24.0935585,,306.7481968,11.29934813,35.30508761,65,,315.4376423,29.40494084,16.66499986,32,,310.2133855,31.65796862,25.7499867,53,,316.6710755,29.04155427,27.38851711,72
334.5168086,32.96385163,9.118700184,21.1644428,,315.9421365,13.34763634,29.12121855,38,,318.2832107,34.47200872,15.65713972,29,,316.6692695,40.09575715,22.37102734,44,,320.573915,37.29929945,25.12764699,63
336.2375064,36.93918738,8.840297335,18.73979173,,312.4689145,14.63063005,31.19575701,50,,313.1378192,20.55561212,17.64384077,24,,320.2636617,45.59827805,20.72095122,41,,321.1003552,42.4359353,24.72544848,56
341.2939857,42.7481926,8.088379144,17.25275447,,313.0079689,15.08080328,30.83540135,46,,310.1656454,11.83583002,18.95997741,21,,322.4680444,47.60074862,19.81884959,39,,324.4968204,44.32402123,23.12869884,52
337.9558247,45.75825143,8.57148273,16.74876249,,314.5222802,14.65313871,29.91529801,43,,310.3659845,13.78928505,18.83489206,22,,322.9923051,45.98701839,19.65864499,36,,321.1349541,42.47493082,24.70504507,50
337.2115025,41.70593723,8.683161013,16.99743038,,313.7609633,13.39265366,30.4262325,42,,307.5798529,6.748262822,20.14699644,22,,321.6767149,40.94283539,20.27430799,34,,318.1988742,38.17472473,26.28280615,49
332.5219828,34.50371757,9.443892411,17.12197505,,313.1702687,11.36687412,30.87000049,36,,303.778272,4.196651869,21.93360058,27,,319.3199395,32.911338,21.41730335,31,,314.9280006,31.5360037,28.26391393,61
328.5258931,23.5458601,10.1638352,15.57237036,,311.2640713,8.688343385,32.20920283,36,,300.4980696,4.067145507,23.57910602,34,,316.3593739,22.84993552,22.97601058,29,,312.8218603,22.28536997,29.82509065,63
322.1095591,10.05466032,11.48141796,14.89293841,,309.8176627,5.604656743,33.32032776,40,,300.5174679,3.149452068,23.5976099,37,,309.7728221,12.15946114,26.6254366,32,,308.9409099,11.42252972,32.75595535,61
316.5047012,2.990453754,12.8232404,15.91080207,,308.2914091,2.836091364,34.52673081,43,,297.8030493,2.045546624,25.1180304,38,,304.0781483,3.500814662,30.39280817,35,,304.6053948,2.366273072,36.34663054,65
314.7772079,1.002887602,13.27746326,16.87302489,,305.2177086,0.855329142,36.96346131,48,,296.4279563,0.981647018,25.95474118,41,,300.8906278,1.430570356,32.68661566,38,,302.8872301,0.88221099,37.80601966,75
313.2463227,0.18658374,13.69777046,16.62464711,,302.0705343,0.022508662,39.63337797,61,,294.2086289,0.176884183,27.3481678,53,,298.2402117,0.205190168,34.74453979,44,,302.5700268,0.02309305,38.11248583,77
312.0388889,0,14.04151333,19.0019296,,301.46,0,40.17202775,61,,294.15,0,27.39204956,46,,295.96,0,36.60848524,51,,302.56,0,38.12124223,77
310.9277778,0,14.36789527,21.71541566,,302.06,0,39.64209132,61,,292.15,0,28.70502265,52,,293.76,0,38.52069351,57,,302.56,0,38.1204469,75
308.7055556,0,15.05211834,25.43532719,,302.06,0,39.64127909,63,,292.15,0,28.70484809,52,,292.86,0,39.34012603,58,,302.06,0,38.54162449,74
307.5944444,0,15.40983913,29.08202372,,300.36,0,41.16357717,72,,292.15,0,28.70467786,52,,291.86,0,40.27720064,60,,301.46,0,39.05524798,74
306.4833333,0,15.77879128,30.94411354,,300.36,0,41.16277382,72,,291.15,0,29.39158554,56,,290.96,0,41.14532869,61,,300.96,0,39.48997893,74
305.9277778,0,15.96717695,30.79256253,,300.36,0,41.16202034,72,,290.15,0,30.09983936,59,,290.36,0,41.73751336,62,,300.36,0,40.02017384,79
306.4833333,0,15.77714844,27.75249767,,297.56,0,43.83956327,82,,291.15,0,29.39125694,56,,289.86,0,42.2394134,62,,299.86,0,40.46897415,82
304.2611111,0,16.55126402,33.84152841,,296.4728024,0.022508662,44.93814944,87,,290.15,0,30.09950687,59,,289.26,0,42.85200601,63,,299.8602354,0.000584388,40.4679912,79
303.1994036,0.256552642,16.93821872,40.17284207,,296.4902165,0.932205335,44.86341228,96,,290.2277825,0.136754149,30.03756705,59,,289.8800591,0.514483608,42.18791551,62,,299.5644881,0.701274838,40.6978316,82
303.1420432,1.868197668,16.95861653,40.0192298,,298.3600895,2.777915587,42.88773054,88,,290.7852944,1.116949184,29.59934198,63,,290.6031424,1.584673813,41.40230732,61,,300.8678967,2.321314087,39.44489515,82
309.1470835,7.609906478,14.90623791,33.84152841,,302.1664487,5.312044142,39.26596658,71,,299.3127684,9.953736991,24.01842815,41,,294.6829224,11.22562806,37.12051963,60,,303.1181281,6.84706403,37.31299866,79
317.4743435,19.10650723,12.56563172,26.75506,,305.8446583,8.395730784,36.10548143,63,,306.515849,21.57073888,20.21902156,36,,301.5113887,22.79500405,31.34221443,57,,309.106892,17.61176271,32.37888293,74
325.4809163,29.16985306,10.75018589,22.79021589,,308.974457,11.1417875,33.66733434,57,,315.6744723,32.51203013,16.52068984,28,,308.3905959,33.50399052,26.68179804,53,,313.3386734,25.26859736,29.39449314,67
331.8686283,36.62237827,9.542424863,20.66268956,,312.2065757,13.23509303,31.39917068,51,,320.2625554,39.33494055,14.97626913,22,,314.8951789,42.00502423,23.12064071,50,,317.4856507,28.99405549,26.93069598,59
339.5974069,42.88336989,8.310841835,20.04484609,,313.6146629,14.54059541,30.45829765,44,,317.8156036,30.82219905,15.86549986,20,,319.3486599,47.44772589,21.04533148,46,,318.1031273,29.03584439,26.60241147,54
334.7738031,46.01655523,9.049684702,16.3768733,,314.0688765,14.99076864,30.1606414,41,,316.3914793,26.15650339,16.40945598,16,,322.3239172,49.38936074,19.83245858,41,,317.6090779,30.05786985,26.82887112,54
337.2683034,44.1239359,8.654568999,14.85960512,,320.0981287,26.11314932,26.40331804,39,,316.441244,29.41235333,16.32935926,18,,323.5532411,47.67972453,19.41344156,37,,316.8482668,34.66026622,27.08577215,59
332.9350335,38.67792289,9.351761814,14.54207002,,318.9362584,36.27966188,26.68734861,52,,310.7753987,15.16482982,18.63853005,18,,322.4317338,42.49697773,19.94812396,34,,314.2941777,35.43729368,28.47325966,63
330.8937514,32.03863888,9.705597892,15.2151427,,318.461508,26.0669664,27.2604983,43,,306.1526517,4.971590753,20.81091276,16,,320.0624173,34.2649356,21.07669676,32,,312.6510576,29.63435407,29.64235783,61
325.173652,24.19923688,10.80008011,15.2151427,,313.9321641,11.47371673,30.36886096,39,,303.9710863,4.354461382,21.8313137,19,,316.7801296,23.76856811,22.75903232,29,,307.8585494,20.01579166,33.12730921,65
319.1823494,13.11121704,12.1291467,16.87302489,,306.8564437,5.145565036,35.46766931,54,,301.3394605,3.456538192,23.15552728,26,,309.2650036,12.29171571,26.904618,31,,307.4169428,10.73889103,33.83271843,63
313.8092744,4.890681085,13.51052344,18.44252572,,299.3563765,2.755406926,41.92024207,84,,296.6222782,2.355093944,25.78441543,41,,303.0905125,2.060108659,31.11253544,33,,305.2984416,3.667421705,35.72201847,63
313.1162495,2.084678135,13.70265234,19.13313074,,297.8846892,0.720277172,43.45342574,88,,294.5258467,1.092199633,27.10600199,43,,300.6719408,0.977092273,32.86514591,35,,302.3633555,1.07134802,38.20844066,72
312.1217482,0.490962451,13.98515999,20.4484075,,297.0697731,0.022508662,44.30740827,94,,294.2359467,0.176884183,27.32364456,43,,297.8316759,0.208288002,35.06670882,42,,300.974372,0.045017323,39.45272091,74
310.9277778,0,14.33476914,20.93495353,,297.06,0,44.31792815,94,,293.15,0,28.03136359,49,,295.16,0,37.28858139,50,,300.36,0,39.99758634,79
309.2611111,0,14.8426124,26.52142189,,297.06,0,44.31722757,94,,291.15,0,29.38443154,56,,292.56,0,39.61748076,57,,300.36,0,39.9968363,77
308.7055556,0,15.01655266,28.34711391,,295.96,0,45.44635738,96,,291.15,0,29.38426959,56,,291.66,0,40.46724791,60,,300.96,0,39.46546351,74
308.15,0,15.19319651,31.39751486,,297.56,0,43.81427552,94,,291.15,0,29.38411169,56,,290.76,0,41.34067412,62,,300.96,0,39.46472212,77
307.5944444,0,15.37261405,30.14722041,,296.46,0,44.92679474,91,,290.15,0,30.09219258,63,,289.86,0,42.23855362,65,,300.36,0,39.99458438,79
305.9277778,0,15.92951154,33.09473009,,296.46,0,44.92608977,91,,291.15,0,29.38379334,64,,289.26,0,42.85112492,67,,300.36,0,39.99384646,77
304.8166667,0,16.3152287,35.24030443,,296.46,0,44.92539314,91,,291.15,0,29.3836359,64,,288.76,0,43.37036154,70,,300.36,0,39.99310901,77
304.8166667,0,16.31447816,35.24030443,,295.9705343,0.022508662,45.43038215,90,,290.15,0,30.09170945,59,,288.16,0,44.00418887,72,,300.36,0,39.99237613,77
303.2038081,0.140331183,16.89673356,38.75941167,,296.434315,1.013474161,44.88786717,90,,290.2042074,0.12961714,30.04702007,55,,288.8350303,0.601032487,43.25425507,71,,300.0763567,0.652751187,40.21047757,76
