,UV,NOCT,RH_MOD
5518,0,293.65,38.85531496
5519,0,293.65,38.85531496
5520,0,293.15,39.43782704
5521,0,293.15,39.98081282
5522,0,292.55,41.26152864
5523,0,292.55,41.26152864
5524,0,292.55,41.26152864
5525,0,292.55,41.32780644
5526,0,293.14625,40.52164911
5527,0,295.501875,39.1673925
5528,0,302.229375,35.74328957
5529,0,305.409375,35.08956218
5530,0,301.4975,36.9241336
5531,0,309.715625,33.19240094
5532,0,306.10875,34.02085281
5533,0,309.291875,32.17875974
5534,0,312.24,30.53050038
5535,0,313.13125,31.25998728
5536,0,304.485625,34.11375509
5537,0,300.305,36.86420536
5538,0,296.465625,37.43231957
5539,0,293.48,40.19776364
5540,0,292.55,41.46068159
5541,0,292.55,40.89759748
5542,0,291.95,41.63445168
5543,0,291.95,42.40050583
5544,0,291.95,42.46861315
5545,0,291.95,42.46861315
5546,0,291.45,43.69877518
5547,0,290.85,44.41475557
5548,0,290.35,45.08061381
5549,0,290.85,44.3435272
5550,0,292.67875,42.02192343
5551,0,295.86625,39.62427307
5552,0,299.013125,39.09035835
5553,0,301.924375,38.40748114
5554,0,317.6275,26.67644617
5555,0,323.460625,24.67756373
5556,0,323.1,24.36594831
5557,0,316.75,23.90667325
5558,0,324.921875,22.61187311
5559,0,314.68625,25.38028388
5560,0,316.438125,25.46182806
5561,0,309.644375,27.37128747
5562,0,302.65125,29.85971205
5563,0,296.479375,33.41211201
5564,0,294.75,35.54522195
5565,0,294.25,36.57483839
5566,0,293.65,37.80708132
5567,0,293.65,38.26614839
5568,0,294.25,37.58890704
5569,0,293.15,39.37458022
5570,0,292.55,40.01971105
5571,0,293.65,37.6859154
5572,0,293.15,40.33658588
5573,0,293.65,38.66867667
5574,0,294.78,38.30160994
5575,0,298.5925,36.10452795
5576,0,303.568125,33.59975881
5577,0,308.5475,28.59696198
5578,0,316.76625,26.85266006
5579,0,321.0725,26.02143435
5580,0,324.958125,23.66061373
5581,0,321.314375,23.99488188
5582,0,325.859375,21.68847434
5583,0,312.635625,25.87328289
5584,0,308.455,28.42811301
5585,0,304.609375,30.11977455
5586,0,300.564375,32.23744378
5587,0,296.280625,34.49155415
5588,0,295.35,35.48331366
5589,0,294.75,36.67878203
5590,0,294.25,38.26086043
5591,0,293.65,39.01277356
5592,0,293.15,39.53414311
5593,0,292.55,40.24643188
5594,0,292.55,39.63617168
5595,0,292.55,40.18188829
5596,0,292.55,40.18188829
5597,0,291.95,40.90584753
5598,0,292.314375,40.75551267
5599,0,293.308125,40.34831076
5600,0,294.368125,39.91844544
5601,0,295.16,40.60715304
5602,0,296.186875,39.64218016
